ensembl_gene_id;log2FoldChange;pvalue;padj;length;symbol;entrezgene;description;PR661W_Vec;PR661W_TRPM1;PR661W_TRPM1.norm.count.mean;PR661W_Vec.norm.count.mean;baseMean
ENSMUSG00000027230;0,109274048;0,883322592;0,99995239;2603;Creb3l1;26427;"cAMP responsive element binding protein 3-like 1 [Source:MGI Symbol;Acc:MGI:1347062]";22,17815542;23,92325055;23,92325055;22,17815542;23,05070299
ENSMUSG00000089875;-0,146939092;0,883323256;0,99995239;5225;Etohd2;;"ethanol decreased 2 [Source:MGI Symbol;Acc:MGI:1261417]";2,510734576;2,267606687;2,267606687;2,510734576;2,389170632
ENSMUSG00000055370;-0,146939092;0,883323256;0,99995239;2990;Gm9968;;"predicted gene 9968 [Source:MGI Symbol;Acc:MGI:3642146]";2,510734576;2,267606687;2,267606687;2,510734576;2,389170632
ENSMUSG00000028884;0,089899601;0,883379421;0,99995239;2993;Rpa2;19891;"replication protein A2 [Source:MGI Symbol;Acc:MGI:1339939]";46,92682482;49,94403729;49,94403729;46,92682482;48,43543105
ENSMUSG00000103945;0,279594046;0,883635032;0,99995239;1293;Gm38228;;"predicted gene, 38228 [Source:MGI Symbol;Acc:MGI:5611456]";1,494484867;1,81408535;1,81408535;1,494484867;1,654285108
ENSMUSG00000100816;0,279594046;0,883635032;0,99995239;2327;Gm28321;;"predicted gene 28321 [Source:MGI Symbol;Acc:MGI:5579027]";1,494484867;1,81408535;1,81408535;1,494484867;1,654285108
ENSMUSG00000087088;0,279594046;0,883635032;0,99995239;9296;Gm16638;;"predicted gene, 16638 [Source:MGI Symbol;Acc:MGI:4439562]";1,494484867;1,81408535;1,81408535;1,494484867;1,654285108
ENSMUSG00000022099;0,279594046;0,883635032;0,99995239;9804;Dmtn;13829;"dematin actin binding protein [Source:MGI Symbol;Acc:MGI:99670]";1,494484867;1,81408535;1,81408535;1,494484867;1,654285108
ENSMUSG00000086924;0,279594046;0,883635032;0,99995239;3018;Gm11766;;"predicted gene 11766 [Source:MGI Symbol;Acc:MGI:3650673]";1,494484867;1,81408535;1,81408535;1,494484867;1,654285108
ENSMUSG00000037628;0,166721387;0,883657377;0,99995239;2371;Cdkn3;72391;"cyclin-dependent kinase inhibitor 3 [Source:MGI Symbol;Acc:MGI:1919641]";5,858380678;6,576059393;6,576059393;5,858380678;6,217220036
ENSMUSG00000005233;-0,008108708;0,883688967;0,99995239;3188;Spc25;66442;"SPC25, NDC80 kinetochore complex component, homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913692]";29,53102097;29,3655066;29,3655066;29,53102097;29,44826378
ENSMUSG00000102143;-0,14869955;0,883706342;0,99995239;3203;Gm38057;;"predicted gene, 38057 [Source:MGI Symbol;Acc:MGI:5611285]";2,450955181;2,21091652;2,21091652;2,450955181;2,330935851
ENSMUSG00000008892;0,068841384;0,883708144;0,99995239;5420;Vdac3;22335;"voltage-dependent anion channel 3 [Source:MGI Symbol;Acc:MGI:106922]";180,4142131;189,2317781;189,2317781;180,4142131;184,8229956
ENSMUSG00000049807;0,077723503;0,883749897;0,99995239;6637;Arhgap23;58996;"Rho GTPase activating protein 23 [Source:MGI Symbol;Acc:MGI:3697726]";91,10379748;96,14652355;96,14652355;91,10379748;93,62516051
ENSMUSG00000075033;-0,014995094;0,883853001;0,99995239;6436;Nxpe3;385658;"neurexophilin and PC-esterase domain family, member 3 [Source:MGI Symbol;Acc:MGI:2686598]";23,31396392;23,07289804;23,07289804;23,31396392;23,19343098
ENSMUSG00000022210;-0,018998742;0,883940562;0,99995239;1754;Dhrs4;28200;"dehydrogenase/reductase (SDR family) member 4 [Source:MGI Symbol;Acc:MGI:90169]";20,56411177;20,29507985;20,29507985;20,56411177;20,42959581
ENSMUSG00000028851;0,019499417;0,884028345;0,99995239;1425;Nudc;18221;"nudC nuclear distribution protein [Source:MGI Symbol;Acc:MGI:106014]";117,2273929;118,8225904;118,8225904;117,2273929;118,0249917
ENSMUSG00000020131;-0,095915089;0,884101911;0,99995239;2958;Pcsk4;18551;"proprotein convertase subtilisin/kexin type 4 [Source:MGI Symbol;Acc:MGI:97514]";4,4834546;4,195072372;4,195072372;4,4834546;4,339263486
ENSMUSG00000022474;-0,010604453;0,884128309;0,99995239;2866;Pmm1;29858;"phosphomannomutase 1 [Source:MGI Symbol;Acc:MGI:1353418]";26,84094821;26,64437858;26,64437858;26,84094821;26,74266339
ENSMUSG00000061306;0,075291583;0,884188947;0,99995239;6421;Slc38a10;72055;"solute carrier family 38, member 10 [Source:MGI Symbol;Acc:MGI:1919305]";106,6464401;112,3599114;112,3599114;106,6464401;109,5031757
ENSMUSG00000002871;-0,016113911;0,884224033;0,99995239;4171;Tpra1;24100;"transmembrane protein, adipocyte asscociated 1 [Source:MGI Symbol;Acc:MGI:1345190]";22,35749361;22,1091652;22,1091652;22,35749361;22,2333294
ENSMUSG00000038046;0,170543097;0,884233254;0,99995239;1935;Mrm3;67390;"mitochondrial rRNA methyltransferase 3 [Source:MGI Symbol;Acc:MGI:1914640]";5,439924915;6,122538056;6,122538056;5,439924915;5,781231485
ENSMUSG00000087497;-0,064675664;0,884366434;0,99995239;1057;2810001G20Rik;66456;"RIKEN cDNA 2810001G20 gene [Source:MGI Symbol;Acc:MGI:1913706]";7,233306755;6,916200397;6,916200397;7,233306755;7,074753576
ENSMUSG00000027327;0,110873827;0,884393246;0,99995239;2286;1700037H04Rik;67326;"RIKEN cDNA 1700037H04 gene [Source:MGI Symbol;Acc:MGI:1914576]";20,68367056;22,33592587;22,33592587;20,68367056;21,50979821
ENSMUSG00000023074;-0,025923691;0,884422611;0,99995239;2085;Mospd1;70380;"motile sperm domain containing 1 [Source:MGI Symbol;Acc:MGI:1917630]";16,73823051;16,44014848;16,44014848;16,73823051;16,5891895
ENSMUSG00000024535;0,11945589;0,88443644;0,99995239;2456;Snx24;69226;"sorting nexing 24 [Source:MGI Symbol;Acc:MGI:1916476]";16,02087777;17,40388133;17,40388133;16,02087777;16,71237955
ENSMUSG00000106867;-0,152498618;0,884446021;0,99995239;2731;Gm43800;;"predicted gene 43800 [Source:MGI Symbol;Acc:MGI:5663937]";2,331396392;2,097536186;2,097536186;2,331396392;2,214466289
ENSMUSG00000038170;0,017616947;0,884466344;0,99995239;16857;Pde4dip;83679;"phosphodiesterase 4D interacting protein (myomegalin) [Source:MGI Symbol;Acc:MGI:1891434]";101,9238679;103,1761043;103,1761043;101,9238679;102,5499861
ENSMUSG00000042992;-0,076549764;0,884510302;0,99995239;2506;Borcs5;67774;"BLOC-1 related complex subunit 5 [Source:MGI Symbol;Acc:MGI:1915024]";5,918160072;5,612326551;5,612326551;5,918160072;5,765243312
ENSMUSG00000109771;0,161314066;0,884563582;0,99995239;3693;Gm35315;102638847;"predicted gene, 35315 [Source:MGI Symbol;Acc:MGI:5594474]";6,336615835;7,086270898;7,086270898;6,336615835;6,711443367
ENSMUSG00000021357;-0,005518526;0,884600593;0,99995239;6964;Exoc2;66482;"exocyst complex component 2 [Source:MGI Symbol;Acc:MGI:1913732]";31,98197615;31,85987396;31,85987396;31,98197615;31,92092505
ENSMUSG00000079316;0,092437509;0,884656956;0,99995239;1749;Rab9;56382;"RAB9, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1890695]";40,88910595;43,59473856;43,59473856;40,88910595;42,24192226
ENSMUSG00000020198;0,023317652;0,884795831;0,99995239;8914;Ap3d1;11776;"adaptor-related protein complex 3, delta 1 subunit [Source:MGI Symbol;Acc:MGI:107734]";155,9644407;158,5057074;158,5057074;155,9644407;157,2350741
ENSMUSG00000081684;0,254656144;0,884798477;0,99995239;882;Rps2-ps13;;"ribosomal protein S2, pseudogene 13 [Source:MGI Symbol;Acc:MGI:3705640]";1,853161235;2,21091652;2,21091652;1,853161235;2,032038877
ENSMUSG00000049109;0,254656144;0,884798477;0,99995239;11682;Themis;210757;"thymocyte selection associated [Source:MGI Symbol;Acc:MGI:2443552]";1,853161235;2,21091652;2,21091652;1,853161235;2,032038877
ENSMUSG00000057054;0,254656144;0,884798477;0,99995239;1377;Inca1;103844;"inhibitor of CDK, cyclin A1 interacting protein 1 [Source:MGI Symbol;Acc:MGI:2144284]";1,853161235;2,21091652;2,21091652;1,853161235;2,032038877
ENSMUSG00000113965;0,254656144;0,884798477;0,99995239;3825;A730091E23Rik;;"RIKEN cDNA A730091E23 gene [Source:MGI Symbol;Acc:MGI:2442493]";1,853161235;2,21091652;2,21091652;1,853161235;2,032038877
ENSMUSG00000028982;-0,036472325;0,884799167;0,99995239;1887;Slc25a33;70556;"solute carrier family 25, member 33 [Source:MGI Symbol;Acc:MGI:1917806]";12,73301106;12,41514661;12,41514661;12,73301106;12,57407884
ENSMUSG00000097462;-0,154552276;0,88480079;0,99995239;5750;9530026P05Rik;;"RIKEN cDNA 9530026P05 gene [Source:MGI Symbol;Acc:MGI:1924659]";2,271616997;2,040846019;2,040846019;2,271616997;2,156231508
ENSMUSG00000028076;0,237558826;0,884841065;0,99995239;2570;Cd1d1;12479;"CD1d1 antigen [Source:MGI Symbol;Acc:MGI:107674]";2,211837603;2,60774769;2,60774769;2,211837603;2,409792647
ENSMUSG00000016253;0,001344733;0,884900762;0,99995239;2883;Nelfcd;57314;"negative elongation factor complex member C/D, Th1l [Source:MGI Symbol;Acc:MGI:1926424]";42,02491445;42,06410405;42,06410405;42,02491445;42,04450925
ENSMUSG00000056952;0,008296812;0,885059579;0,99995239;3548;Tatdn2;381801;"TatD DNase domain containing 2 [Source:MGI Symbol;Acc:MGI:3576210]";58,22513041;58,5609427;58,5609427;58,22513041;58,39303656
ENSMUSG00000028182;-0,156720113;0,885144126;0,99995239;4961;Lrriq3;74435;"leucine-rich repeats and IQ motif containing 3 [Source:MGI Symbol;Acc:MGI:1921685]";2,211837603;1,984155851;1,984155851;2,211837603;2,097996727
ENSMUSG00000039748;0,006004944;0,885227808;0,99995239;8422;Exo1;26909;"exonuclease 1 [Source:MGI Symbol;Acc:MGI:1349427]";51,76895578;51,98488331;51,98488331;51,76895578;51,87691955
ENSMUSG00000021965;-0,009293326;0,885233721;0,99995239;2705;Ska3;219114;"spindle and kinetochore associated complex subunit 3 [Source:MGI Symbol;Acc:MGI:3041235]";27,55830094;27,38135075;27,38135075;27,55830094;27,46982585
ENSMUSG00000033781;-0,044309427;0,885264783;0,99995239;5395;Asb13;142688;"ankyrin repeat and SOCS box-containing 13 [Source:MGI Symbol;Acc:MGI:2145525]";10,58095286;10,26092026;10,26092026;10,58095286;10,42093656
ENSMUSG00000029524;0,123748886;0,885291839;0,99995239;2398;Sirt4;75387;"sirtuin 4 [Source:MGI Symbol;Acc:MGI:1922637]";14,04815775;15,30634514;15,30634514;14,04815775;14,67725144
ENSMUSG00000039911;0,141795824;0,885352747;0,99995239;4396;Spsb1;74646;"splA/ryanodine receptor domain and SOCS box containing 1 [Source:MGI Symbol;Acc:MGI:1921896]";9,146247385;10,09084976;10,09084976;9,146247385;9,618548572
ENSMUSG00000083863;0,301961859;0,885459888;0,99995239;672;Gm13341;;"predicted gene 13341 [Source:MGI Symbol;Acc:MGI:3650228]";1,195587893;1,473944347;1,473944347;1,195587893;1,33476612
ENSMUSG00000113722;0,301961859;0,885459888;0,99995239;529;Snhg10;69434;"small nucleolar RNA host gene 10 [Source:MGI Symbol;Acc:MGI:1916684]";1,195587893;1,473944347;1,473944347;1,195587893;1,33476612
ENSMUSG00000115333;0,301961859;0,885459888;0,99995239;962;Gm34590;;"predicted gene, 34590 [Source:MGI Symbol;Acc:MGI:5593749]";1,195587893;1,473944347;1,473944347;1,195587893;1,33476612
ENSMUSG00000115249;0,301961859;0,885459888;0,99995239;5748;Gm49085;;"predicted gene, 49085 [Source:MGI Symbol;Acc:MGI:6118472]";1,195587893;1,473944347;1,473944347;1,195587893;1,33476612
ENSMUSG00000059436;0,08024293;0,885463116;0,99995239;3598;Max;17187;"Max protein [Source:MGI Symbol;Acc:MGI:96921]";75,50137547;79,8197554;79,8197554;75,50137547;77,66056543
ENSMUSG00000051098;-0,159011925;0,885474845;0,99995239;3957;Mblac2;72852;"metallo-beta-lactamase domain containing 2 [Source:MGI Symbol;Acc:MGI:1920102]";2,152058208;1,927465684;1,927465684;2,152058208;2,039761946
ENSMUSG00000046962;0,085019514;0,885628329;0,99995239;6335;Zbtb21;114565;"zinc finger and BTB domain containing 21 [Source:MGI Symbol;Acc:MGI:1927240]";57,50777767;60,99861989;60,99861989;57,50777767;59,25319878
ENSMUSG00000021428;0,000662755;0,885705177;0,99995239;9459;Riok1;71340;"RIO kinase 1 [Source:MGI Symbol;Acc:MGI:1918590]";40,23153261;40,2500187;40,2500187;40,23153261;40,24077566
ENSMUSG00000024910;-0,161438662;0,885791622;0,99995239;1887;Ctsw;13041;"cathepsin W [Source:MGI Symbol;Acc:MGI:1338045]";2,092278813;1,870775517;1,870775517;2,092278813;1,981527165
ENSMUSG00000102869;0,025830429;0,885794697;0,99995239;4915;2900097C17Rik;;"RIKEN cDNA 2900097C17 gene [Source:MGI Symbol;Acc:MGI:1914767]";191,8320775;195,297626;195,297626;191,8320775;193,5648517
ENSMUSG00000073643;0,088080937;0,885935652;0,99995239;6488;Wdfy1;69368;"WD repeat and FYVE domain containing 1 [Source:MGI Symbol;Acc:MGI:1916618]";48,95932423;52,04157348;52,04157348;48,95932423;50,50044886
ENSMUSG00000062070;0,033561151;0,886016148;0,99995239;2244;Pgk1;18655;"phosphoglycerate kinase 1 [Source:MGI Symbol;Acc:MGI:97555]";475,604864;486,7984656;486,7984656;475,604864;481,2016648
ENSMUSG00000102593;-0,164012606;0,886092977;0,99995239;1122;Gm38384;;"predicted gene, 38384 [Source:MGI Symbol;Acc:MGI:5611612]";2,032499419;1,81408535;1,81408535;2,032499419;1,923292384
ENSMUSG00000025935;0,022543358;0,886098282;0,99995239;3162;Tram1;72265;"translocating chain-associating membrane protein 1 [Source:MGI Symbol;Acc:MGI:1919515]";142,9325327;145,1835182;145,1835182;142,9325327;144,0580254
ENSMUSG00000051185;-0,076549764;0,886261531;0,99995239;4814;Fam174a;67698;"family with sequence similarity 174, member A [Source:MGI Symbol;Acc:MGI:1914948]";5,738821888;5,44225605;5,44225605;5,738821888;5,590538969
ENSMUSG00000038217;-0,166747573;0,88637725;0,99995239;1936;Tlcd2;380712;"TLC domain containing 2 [Source:MGI Symbol;Acc:MGI:1917141]";1,972720024;1,757395183;1,757395183;1,972720024;1,865057603
ENSMUSG00000015846;0,088858471;0,886419567;0,99995239;5462;Rxra;20181;"retinoid X receptor alpha [Source:MGI Symbol;Acc:MGI:98214]";46,74748663;49,71727662;49,71727662;46,74748663;48,23238163
ENSMUSG00000027111;-0,029818714;0,886631305;0,99995239;9025;Itga6;16403;"integrin alpha 6 [Source:MGI Symbol;Acc:MGI:96605]";14,5263929;14,22923196;14,22923196;14,5263929;14,37781243
ENSMUSG00000040209;0,010676226;0,886634095;0,99995239;15255;Zfp704;170753;"zinc finger protein 704 [Source:MGI Symbol;Acc:MGI:2180715]";64,26284927;64,74017092;64,74017092;64,26284927;64,5015101
ENSMUSG00000010601;-0,169659169;0,886642571;0,99995239;3029;Apol7a;75761;"apolipoprotein L 7a [Source:MGI Symbol;Acc:MGI:1923011]";1,912940629;1,700705016;1,700705016;1,912940629;1,806822822
ENSMUSG00000031461;0,199084678;0,88665396;0,99995239;8853;Myom2;17930;"myomesin 2 [Source:MGI Symbol;Acc:MGI:1328358]";3,407425496;3,911621536;3,911621536;3,407425496;3,659523516
ENSMUSG00000075289;0,199084678;0,88665396;0,99995239;4525;Carns1;107239;"carnosine synthase 1 [Source:MGI Symbol;Acc:MGI:2147595]";3,407425496;3,911621536;3,911621536;3,407425496;3,659523516
ENSMUSG00000038225;-0,006297568;0,886668916;0,99995239;6411;Primpol;408022;"primase and polymerase (DNA-directed) [Source:MGI Symbol;Acc:MGI:3603756]";29,94947673;29,81902794;29,81902794;29,94947673;29,88425233
ENSMUSG00000090266;-0,064271435;0,886681956;0,99995239;2697;Mettl23;74319;"methyltransferase like 23 [Source:MGI Symbol;Acc:MGI:1921569]";6,994189176;6,689439728;6,689439728;6,994189176;6,841814452
ENSMUSG00000079557;0,099984021;0,886737254;0,99995239;5997;2-Mar;224703;"membrane-associated ring finger (C3HC4) 2 [Source:MGI Symbol;Acc:MGI:1925915]";28,93322702;31,00952145;31,00952145;28,93322702;29,97137424
ENSMUSG00000020776;0,084223539;0,886750553;0,99995239;7751;Fbf1;217335;"Fas (TNFRSF6) binding factor 1 [Source:MGI Symbol;Acc:MGI:1922033]";58,82292436;62,3591839;62,3591839;58,82292436;60,59105413
ENSMUSG00000037997;-0,023020368;0,886799052;0,99995239;7026;Parp11;101187;"poly (ADP-ribose) polymerase family, member 11 [Source:MGI Symbol;Acc:MGI:2141505]";17,39580385;17,12043049;17,12043049;17,39580385;17,25811717
ENSMUSG00000049823;-0,005493603;0,886816384;0,99995239;2020;Zbtb12;193736;"zinc finger and BTB domain containing 12 [Source:MGI Symbol;Acc:MGI:88133]";30,78638826;30,66938045;30,66938045;30,78638826;30,72788435
ENSMUSG00000005237;-0,17276508;0,88688683;0,99995239;14968;Dnah2;327954;"dynein, axonemal, heavy chain 2 [Source:MGI Symbol;Acc:MGI:107731]";1,853161235;1,644014848;1,644014848;1,853161235;1,748588042
ENSMUSG00000031959;0,082770479;0,886953583;0,99995239;8859;Wdr59;319481;"WD repeat domain 59 [Source:MGI Symbol;Acc:MGI:2442115]";63,48571714;67,23453828;67,23453828;63,48571714;65,36012771
ENSMUSG00000023008;0,023025182;0,886990674;0,99995239;5021;Fmnl3;22379;"formin-like 3 [Source:MGI Symbol;Acc:MGI:109569]";146,3997375;148,7549987;148,7549987;146,3997375;147,5773681
ENSMUSG00000021133;0,068420067;0,887008225;0,99995239;7615;Susd6;217684;"sushi domain containing 6 [Source:MGI Symbol;Acc:MGI:2444661]";177,0067876;185,6036074;185,6036074;177,0067876;181,3051975
ENSMUSG00000028480;0,084304247;0,887022561;0,99995239;2320;Glipr2;384009;"GLI pathogenesis-related 2 [Source:MGI Symbol;Acc:MGI:1917770]";58,2849098;61,79228223;61,79228223;58,2849098;60,03859602
ENSMUSG00000032575;0,080782296;0,887050907;0,99995239;3524;Manf;74840;"mesencephalic astrocyte-derived neurotrophic factor [Source:MGI Symbol;Acc:MGI:1922090]";71,07770026;75,17116169;75,17116169;71,07770026;73,12443097
ENSMUSG00000033450;0,218906119;0,887055019;0,99995239;3080;Tagap;72536;"T cell activation Rho GTPase activating protein [Source:MGI Symbol;Acc:MGI:3615484]";2,630293365;3,061269028;3,061269028;2,630293365;2,845781197
ENSMUSG00000027660;0,071739323;0,887092702;0,99995239;9694;Skil;20482;"SKI-like [Source:MGI Symbol;Acc:MGI:106203]";132,530918;139,2877408;139,2877408;132,530918;135,9093294
ENSMUSG00000097737;-0,176085438;0,887107636;0,99995239;3941;Gm26530;;"predicted gene, 26530 [Source:MGI Symbol;Acc:MGI:5477024]";1,79338184;1,587324681;1,587324681;1,79338184;1,690353261
ENSMUSG00000056445;-0,176085438;0,887107636;0,99995239;3361;Hoxaas2;;"Hoxa cluster antisense RNA 2 [Source:MGI Symbol;Acc:MGI:1913890]";1,79338184;1,587324681;1,587324681;1,79338184;1,690353261
ENSMUSG00000054383;-0,176085438;0,887107636;0,99995239;2359;Pnma1;70481;"paraneoplastic antigen MA1 [Source:MGI Symbol;Acc:MGI:2180564]";1,79338184;1,587324681;1,587324681;1,79338184;1,690353261
ENSMUSG00000029097;-0,017827325;0,887125087;0,99995239;5154;Trmt44;78890;"tRNA methyltransferase 44 [Source:MGI Symbol;Acc:MGI:1926140]";20,145656;19,89824868;19,89824868;20,145656;20,02195234
ENSMUSG00000037907;-0,017827325;0,887125087;0,99995239;3839;Ankrd13b;268445;"ankyrin repeat domain 13b [Source:MGI Symbol;Acc:MGI:2144501]";20,145656;19,89824868;19,89824868;20,145656;20,02195234
ENSMUSG00000066800;-0,228552858;0,887164393;0,99995239;6641;Rnasel;24014;"ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent) [Source:MGI Symbol;Acc:MGI:1098272]";1,195587893;1,020423009;1,020423009;1,195587893;1,108005451
ENSMUSG00000099632;-0,228552858;0,887164393;0,99995239;567;2900093K20Rik;;"RIKEN cDNA 2900093K20 gene [Source:MGI Symbol;Acc:MGI:1915287]";1,195587893;1,020423009;1,020423009;1,195587893;1,108005451
ENSMUSG00000092183;-0,228552858;0,887164393;0,99995239;1247;4930515G01Rik;67642;"RIKEN cDNA 4930515G01 gene [Source:MGI Symbol;Acc:MGI:1914892]";1,195587893;1,020423009;1,020423009;1,195587893;1,108005451
ENSMUSG00000107369;-0,228552858;0,887164393;0,99995239;657;Gstm2-ps1;;"glutathione S-transferase mu 2 (muscle), pseudogene 1 [Source:MGI Symbol;Acc:MGI:3648223]";1,195587893;1,020423009;1,020423009;1,195587893;1,108005451
ENSMUSG00000053310;-0,228552858;0,887164393;0,99995239;1453;Nrgn;64011;"neurogranin [Source:MGI Symbol;Acc:MGI:1927184]";1,195587893;1,020423009;1,020423009;1,195587893;1,108005451
ENSMUSG00000079225;-0,228552858;0,887164393;0,99995239;1080;Gm9531;;"predicted gene 9531 [Source:MGI Symbol;Acc:MGI:3779940]";1,195587893;1,020423009;1,020423009;1,195587893;1,108005451
ENSMUSG00000041774;-0,179643257;0,887302272;0,99995239;5594;Ydjc;69101;"YdjC homolog (bacterial) [Source:MGI Symbol;Acc:MGI:1916351]";1,733602445;1,530634514;1,530634514;1,733602445;1,63211848
ENSMUSG00000097757;-0,179643257;0,887302272;0,99995239;1346;Gm17518;;"predicted gene, 17518 [Source:MGI Symbol;Acc:MGI:4937152]";1,733602445;1,530634514;1,530634514;1,733602445;1,63211848
ENSMUSG00000027570;-0,220939674;0,887423517;0,99995239;3853;Col9a3;12841;"collagen, type IX, alpha 3 [Source:MGI Symbol;Acc:MGI:894686]";1,255367288;1,077113177;1,077113177;1,255367288;1,166240232
ENSMUSG00000060314;-0,220939674;0,887423517;0,99995239;4715;Zfp941;407812;"zinc finger protein 941 [Source:MGI Symbol;Acc:MGI:3039601]";1,255367288;1,077113177;1,077113177;1,255367288;1,166240232
ENSMUSG00000037681;-0,220939674;0,887423517;0,99995239;7138;Esyt3;272636;"extended synaptotagmin-like protein 3 [Source:MGI Symbol;Acc:MGI:1098699]";1,255367288;1,077113177;1,077113177;1,255367288;1,166240232
